Bus Number,Type,V,D,P,Q
1,Slack,1.06,0.0,2.325929180503512,-0.15233108930320327
2,Generator,1.045,-0.08707657009053546,0.18300000001431305,0.3522759069362209
3,Generator,1.01,-0.2225156517389644,-0.9419999999570781,0.08758418767081722
4,Load,1.0131941232744475,-0.17875604485076835,-0.4780000001572305,0.039000000037076266
5,Load,1.0165745808940752,-0.15289229127376114,-0.07599999990232009,-0.015999999967989176
6,Generator,1.07,-0.2521462508163643,-0.11199999989130394,0.15526088063975152
7,Load,1.0456991390526789,-0.23102604933246806,-1.2089268475179438e-10,5.187789753335892e-09
8,Generator,1.08,-0.23102604933246806,0.0,0.21030331746703634
9,Load,1.0305249954129332,-0.25865993179775193,-0.2949999999754891,-0.16599999981749658
10,Load,1.029917935363466,-0.2624283267228332,-0.08999999984042484,-0.05800000002112782
11,Load,1.046131112788854,-0.2593222779970476,-0.034999999883713606,-0.018000000033602248
12,Load,1.0532595554116413,-0.2669879813194664,-0.06099999999769734,-0.016000000002022396
13,Load,1.0466363998320007,-0.26758151798491636,-0.13499999997148526,-0.05800000000956862
14,Load,1.019271859097636,-0.28050471982714453,-0.1489999998460716,-0.05000000004469474

Newton Raphson Load Flow Analysis
Bus #,V (pu),Angle (degree),Injection MW,Injection MVar,Generation MW,Generation MVar,Load MW,Load MVar
1,1.06,0.0,232.5929181068641,-15.233108908547706,232.5929181068641,-15.233108908547706,0.0,0.0
2,1.045,-4.989119960662778,18.299999999999955,35.22759080207163,39.99999999999996,47.927590802071634,0.217,0.127
3,1.01,-12.749207720245517,-94.20000000000002,8.758418829365894,-1.4210854715202004e-14,27.758418829365894,0.9420000000000001,0.19
4,1.0131941232744475,-10.241966932400278,-47.79999999999962,3.900000000000489,3.765876499528531e-13,4.889422200449189e-13,0.478,-0.039
5,1.0165745808940752,-8.760083010071378,-7.600000000000335,-1.5999999999997954,-3.3573144264664734e-13,2.0472512574087887e-13,0.076,0.016
6,1.07,-14.446915991824765,-11.199999999999818,15.526088199275364,1.8118839761882555e-13,23.026088199275364,0.11199999999999999,0.075
7,1.0456991390526789,-13.23681758433157,4.618527782440651e-14,-0.0,4.618527782440651e-14,0.0,0.0,0.0
8,1.08,-13.23681758433157,0.0,21.030332002899286,0.0,21.030332002899286,0.0,0.0
9,1.0305249954129332,-14.820122421152904,-29.500000000000057,-16.599999999999795,-5.684341886080802e-14,2.0605739337042905e-13,0.295,0.166
10,1.029917935363466,-15.036035545898583,-9.000000000000028,-5.800000000000011,-2.842170943040401e-14,-1.1546319456101628e-14,0.09,0.057999999999999996
11,1.046131112788854,-14.858072062949079,-3.500000000000057,-1.7999999999999545,-5.639932965095795e-14,4.574118861455645e-14,0.035,0.018000000000000002
12,1.0532595554116413,-15.297284510323086,-6.099999999999966,-1.6000000000000512,3.375077994860476e-14,-5.10702591327572e-14,0.061,0.016
13,1.0466363998320007,-15.33129165623964,-13.499999999999787,-5.799999999999699,2.1316282072803006e-13,3.0109248427834245e-13,0.135,0.057999999999999996
14,1.019271859097636,-16.071736579595004,-14.900000000000034,-5.0,-3.552713678800501e-14,0.0,0.149,0.05
Total,"","",13.592918106864374,31.00932092506565,272.5929181068644,104.50932092506564,2.59,0.7350000000000001

Line Flows and Losses
From Bus,To Bus,P MW,Q MVar,From Bus,To Bus,P MW,Q MVar,Line Loss MW,Line Loss MVar
0,1,157.0803593602102,-17.484119497069397,-152.77178766465133,30.638824720300427,4.308571695558868,13.15470522323103
0,4,75.51255874665375,7.981370588520997,-71.06276886589299,3.8935489722630305,2.7725953269028736,11.445486983387354
1,2,73.39595150316828,5.936205586183199,-54.273088913850856,2.1319598170969885,2.3331826372752857,9.82975455844623
1,3,55.94304198281282,2.935087595041631,23.528361125131266,-6.753469580504118,1.6699530689619664,5.067047412138619
1,4,41.732794178670154,4.737599400545869,-72.73996341975088,3.464116394866358,0.9199774827530334,2.808879450414352
2,3,-23.137231134107,7.751752857102839,-40.81281669591712,-1.9287199501315169,0.3911299910242647,0.9982832765987215
3,4,-59.584855600667886,11.574438111404922,60.06398585574272,-10.06311413828122,0.47913025507483553,1.5113239731237016
3,6,27.065730119892606,-15.395543668582794,-45.88879425992484,26.616964411150956,0.0,1.9316622243612098
3,8,15.463853269495138,-2.640031553043458,-27.065730119892606,17.327205892944004,0.0,1.2920114424207814
4,5,45.888794259924836,-20.84338492758088,-9.020562075079397e-15,21.030332002899183,-7.105427357601002e-15,5.773579483570078
5,10,8.287282175688016,8.897571400583976,-15.463853269495138,3.9320429954642395,0.12265172712815975,0.25684805775732755
5,11,8.064360243673587,3.1759872455912315,-27.06573011989265,-13.840476832694387,0.08064545083534558,0.1678456820290437
5,12,18.337151840563365,9.981139459404012,-4.386766919265462,0.9204077738057285,0.2518393203728593,0.4959502383215746
6,7,9.020562075079397e-15,-20.362407471688588,-8.164630448559857,-8.640723342826648,0.0,0.6679245312105948
6,8,27.06573011989265,14.797759004673031,4.6646304485597225,6.840723342826635,0.0,0.957282171978644
8,9,4.392791922258543,-0.9044029717650072,-7.983714792838241,-3.0081415635621878,0.0060250029930815074,0.0160048020407213
8,13,8.63679146712919,0.32140757136415143,-18.085312520190506,-9.485189221082438,0.08940638787469446,0.1901793655381911
9,10,-4.61323308073457,-6.720407773805586,-1.872699728392947,-1.3981755528736735,0.05139736782515225,0.12031556902104956
11,12,1.8837147928382976,1.4081415635623242,-8.547385079254495,-0.13122820582596034,0.011015064445350609,0.009966010688650773
12,13,6.458012248583464,5.083364773956189,-6.352614920745515,-4.868771794174042,0.10539732783794875,0.21459297978214753
Total Loss,"","","","","",13.592918106863712,56.909643436060016
